Year,Variable,Fleet,Region,BAU,Reform,Diff,run_id,run_name,run_group
2062,revenue_fleet,affected_oa,pacific,55940697862.234344,55371101457.516266,-0.010182146924960228,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2063,revenue_fleet,affected_oa,pacific,55940697872.57092,55372406734.170784,-0.010158813887067821,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2064,revenue_fleet,affected_oa,pacific,55940697879.55008,55373710071.973625,-0.010135515448828975,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2065,revenue_fleet,affected_oa,pacific,55940697884.26232,55375011478.38535,-0.010112251496170765,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2066,revenue_fleet,affected_oa,pacific,55940697887.44396,55376310959.43307,-0.010089021934379066,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2067,revenue_fleet,affected_oa,pacific,55940697889.592155,55377608520.17477,-0.010065826681832521,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2068,revenue_fleet,affected_oa,pacific,55940697891.04259,55378904165.01265,-0.010042665665776294,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2069,revenue_fleet,affected_oa,pacific,55940697892.02189,55380197897.90451,-0.010019538819470382,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2070,revenue_fleet,affected_oa,pacific,55940697892.68309,55381489722.506546,-0.009996446080263994,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2071,revenue_fleet,affected_oa,pacific,55940697893.129524,55382779642.269585,-0.009973387388298234,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2072,revenue_fleet,affected_oa,pacific,55940697893.43096,55384067660.50412,-0.009950362685629027,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2073,revenue_fleet,affected_oa,pacific,55940697893.634476,55385353780.42419,-0.009927371915635003,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2074,revenue_fleet,affected_oa,pacific,55940697893.77187,55386638005.17693,-0.009904415022620341,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2075,revenue_fleet,affected_oa,pacific,55940697893.86465,55387920337.86268,-0.009881491951543829,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2076,revenue_fleet,affected_oa,pacific,55940697893.9273,55389200781.548355,-0.009858602647837411,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2077,revenue_fleet,affected_oa,pacific,55940697893.9696,55390479339.27655,-0.009835747057284391,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2078,revenue_fleet,affected_oa,pacific,55940697893.99814,55391756014.07179,-0.009812925125934863,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2079,revenue_fleet,affected_oa,pacific,55940697894.017426,55393030808.94463,-0.009790136800051655,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2080,revenue_fleet,affected_oa,pacific,55940697894.03045,55394303726.89444,-0.009767382026070793,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2019,revenue_fleet,unaffected_managed,pacific,562070221.5403074,562070221.5403074,0,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2020,revenue_fleet,unaffected_managed,pacific,562510925.5979719,585211562.7355329,0.040355904400308784,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2021,revenue_fleet,unaffected_managed,pacific,562581934.910392,592407500.9437188,0.053015506155698645,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2022,revenue_fleet,unaffected_managed,pacific,562547793.3375632,594598417.943471,0.05697404733516652,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2023,revenue_fleet,unaffected_managed,pacific,562494470.7806908,595197309.7011331,0.058138951792812824,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2024,revenue_fleet,unaffected_managed,pacific,562447034.5745043,595306457.9943094,0.05842225382993368,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2025,revenue_fleet,unaffected_managed,pacific,562410549.2223307,595278839.1771832,0.05844180910244458,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2026,revenue_fleet,unaffected_managed,pacific,562384107.5765009,595224094.6128653,0.05839423019594704,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2027,revenue_fleet,unaffected_managed,pacific,562365487.2667552,595173742.8290337,0.05833973866663706,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2028,revenue_fleet,unaffected_managed,pacific,562352572.6829042,595134739.380884,0.05829468609271359,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2029,revenue_fleet,unaffected_managed,pacific,562343692.3060775,595106738.7204956,0.058261605602905095,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2030,revenue_fleet,unaffected_managed,pacific,562337617.48199606,595087611.2940031,0.05823902366456144,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2031,revenue_fleet,unaffected_managed,pacific,562333475.4985784,595075146.306747,0.05822465180316533,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2032,revenue_fleet,unaffected_managed,pacific,562330657.5835627,595067509.5411797,0.05821637414949621,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2033,revenue_fleet,unaffected_managed,pacific,562328743.429636,595063300.9493706,0.05821249207374135,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2034,revenue_fleet,unaffected_managed,pacific,562327444.6527145,595061494.7268456,0.05821172412160537,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2035,revenue_fleet,unaffected_managed,pacific,562326564.1732887,595061356.7059882,0.058213135601774255,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2036,revenue_fleet,unaffected_managed,pacific,562325967.670887,595062369.2263179,0.058216058723061764,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2037,revenue_fleet,unaffected_managed,pacific,562325563.7727531,595064170.9874711,0.05822002292598653,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2038,revenue_fleet,unaffected_managed,pacific,562325290.408657,595066511.6588116,0.05822469984652599,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2039,revenue_fleet,unaffected_managed,pacific,562325105.4587039,595069218.7375518,0.058229861980175456,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2040,revenue_fleet,unaffected_managed,pacific,562324980.3648093,595072173.8447382,0.058235352551267015,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2041,revenue_fleet,unaffected_managed,pacific,562324895.776963,595075296.0056939,0.05824106397330989,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2042,revenue_fleet,unaffected_managed,pacific,562324838.5913557,595078529.9726853,0.058246922656624685,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2043,revenue_fleet,unaffected_managed,pacific,562324799.9380715,595081838.1281284,0.05825287839637241,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2044,revenue_fleet,unaffected_managed,pacific,562324773.8153402,595085194.901122,0.058258897013383035,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2045,revenue_fleet,unaffected_managed,pacific,562324756.163375,595088582.9333593,0.058264955278734355,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2046,revenue_fleet,unaffected_managed,pacific,562324744.2367363,595091990.4549963,0.058271037428267926,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2047,revenue_fleet,unaffected_managed,pacific,562324736.1792309,595095409.4933294,0.05827713277698211,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2048,revenue_fleet,unaffected_managed,pacific,562324730.7361271,595098834.6525406,0.05828323409057531,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2049,revenue_fleet,unaffected_managed,pacific,562324727.0594015,595102262.2838525,0.05828933647619673,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2050,revenue_fleet,unaffected_managed,pacific,562324724.5759897,595105689.9219621,0.0582954366281694,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2051,revenue_fleet,unaffected_managed,pacific,562324722.8986814,595109115.9027333,0.05830153231580208,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2052,revenue_fleet,unaffected_managed,pacific,562324721.7658714,595112539.1040907,0.05830762203599287,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2053,revenue_fleet,unaffected_managed,pacific,562324721.0008322,595115958.7705426,0.05831370477781626,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2054,revenue_fleet,unaffected_managed,pacific,562324720.4841832,595119374.3944151,0.05831977986312693,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2055,revenue_fleet,unaffected_managed,pacific,562324720.1352886,595122785.6355107,0.0583258468386936,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2056,revenue_fleet,unaffected_managed,pacific,562324719.8996848,595126192.2667809,0.05833190540324751,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2057,revenue_fleet,unaffected_managed,pacific,562324719.7405885,595129594.1376054,0.05833795535816106,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2058,revenue_fleet,unaffected_managed,pacific,562324719.6331575,595132991.1489778,0.058343996574120593,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2059,revenue_fleet,unaffected_managed,pacific,562324719.560615,595136383.2367389,0.05835002896860395,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2060,revenue_fleet,unaffected_managed,pacific,562324719.5116317,595139770.3602556,0.05835605249067321,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2061,revenue_fleet,unaffected_managed,pacific,562324719.4785566,595143152.4947714,0.05836206711070294,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2062,revenue_fleet,unaffected_managed,pacific,562324719.4562236,595146529.6262434,0.05836807281344296,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2063,revenue_fleet,unaffected_managed,pacific,562324719.4411442,595149901.7478553,0.05837406959333704,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2064,revenue_fleet,unaffected_managed,pacific,562324719.4309624,595153268.8576643,0.058380057451364306,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2065,revenue_fleet,unaffected_managed,pacific,562324719.4240874,595156630.9570118,0.058386036392904204,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2066,revenue_fleet,unaffected_managed,pacific,562324719.4194455,595159988.0494499,0.05839200642629431,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2067,revenue_fleet,unaffected_managed,pacific,562324719.4163113,595163340.1400199,0.058397967561865084,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2068,revenue_fleet,unaffected_managed,pacific,562324719.4141952,595166687.2347614,0.05840391981127822,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2069,revenue_fleet,unaffected_managed,pacific,562324719.4127665,595170029.3403832,0.058409863187086894,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2070,revenue_fleet,unaffected_managed,pacific,562324719.4118017,595173366.4640418,0.0584157977024382,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2071,revenue_fleet,unaffected_managed,pacific,562324719.4111503,595176698.6131896,0.05842172337086809,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2072,revenue_fleet,unaffected_managed,pacific,562324719.4107105,595180025.7954743,0.05842764020616884,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2073,revenue_fleet,unaffected_managed,pacific,562324719.4104135,595183348.0186718,0.05843354822229739,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2074,revenue_fleet,unaffected_managed,pacific,562324719.4102129,595186665.290637,0.05843944743331037,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2075,revenue_fleet,unaffected_managed,pacific,562324719.4100777,595189977.6192759,0.05844533785332511,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2076,revenue_fleet,unaffected_managed,pacific,562324719.4099863,595193285.0125232,0.05845121949649295,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2077,revenue_fleet,unaffected_managed,pacific,562324719.4099245,595196587.478327,0.058457092376975044,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
