Year,Variable,Fleet,Region,BAU,Reform,Diff,run_id,run_name,run_group
2019,biomass,Total,atlantic,114476098.84208268,114476098.84208268,0,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2047,profits_total,Total,indian,-1250520.5334703624,-1250520.5334703624,0,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2048,profits_total,Total,indian,-1248659.5396695938,-1248659.5396695938,0,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2049,profits_total,Total,indian,-1247013.330002023,-1247013.330002023,0,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2050,profits_total,Total,indian,-1245514.909902664,-1245514.909902664,0,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2051,profits_total,Total,indian,-1244118.292789923,-1244118.292789923,0,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2052,profits_total,Total,indian,-1242791.9122723378,-1242791.9122723378,0,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2053,profits_total,Total,indian,-1241514.1001948249,-1241514.1001948249,0,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2054,profits_total,Total,indian,-1240269.9827565067,-1240269.9827565067,0,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2055,profits_total,Total,indian,-1239049.3499398567,-1239049.3499398567,0,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2056,profits_total,Total,indian,-1237845.1929973979,-1237845.1929973979,0,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2057,profits_total,Total,indian,-1236652.7006453127,-1236652.7006453127,0,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2058,profits_total,Total,indian,-1235468.5699341483,-1235468.5699341483,0,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2059,profits_total,Total,indian,-1234290.533304507,-1234290.533304507,0,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2060,profits_total,Total,indian,-1233117.0339067038,-1233117.0339067038,0,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2061,profits_total,Total,indian,-1231947.002696881,-1231947.002696881,0,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2062,profits_total,Total,indian,-1230779.7055341061,-1230779.7055341061,0,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2063,profits_total,Total,indian,-1229614.6381094232,-1229614.6381094232,0,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2064,profits_total,Total,indian,-1228451.4539089333,-1228451.4539089333,0,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2065,profits_total,Total,indian,-1227289.9146967754,-1227289.9146967754,0,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2066,profits_total,Total,indian,-1226129.8566220794,-1226129.8566220794,0,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2067,profits_total,Total,indian,-1224971.1668172218,-1224971.1668172218,0,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2068,profits_total,Total,indian,-1223813.76748294,-1223813.76748294,0,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2069,profits_total,Total,indian,-1222657.6048284788,-1222657.6048284788,0,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2070,profits_total,Total,indian,-1221502.6416065209,-1221502.6416065209,0,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2071,profits_total,Total,indian,-1220348.8518647384,-1220348.8518647384,0,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2072,profits_total,Total,indian,-1219196.2174515538,-1219196.2174515538,0,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2073,profits_total,Total,indian,-1218044.725542521,-1218044.725542521,0,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2074,profits_total,Total,indian,-1216894.3669822626,-1216894.3669822626,0,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2075,profits_total,Total,indian,-1215745.1351384353,-1215745.1351384353,0,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2076,profits_total,Total,indian,-1214597.025093548,-1214597.025093548,0,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2077,profits_total,Total,indian,-1213450.0331235267,-1213450.0331235267,0,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2078,profits_total,Total,indian,-1212304.1563130468,-1212304.1563130468,0,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2079,profits_total,Total,indian,-1211159.3923201691,-1211159.3923201691,0,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2080,profits_total,Total,indian,-1210015.7391755693,-1210015.7391755693,0,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2019,biomass,Total,pacific,123769026.23514134,123769026.23514134,0,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2020,biomass,Total,pacific,125831550.64709872,125831550.64709872,0,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2021,biomass,Total,pacific,127335769.68830723,127476189.13309503,0.0011027494091528196,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2022,biomass,Total,pacific,128398713.82934749,128683943.29138021,0.002221435507615863,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2023,biomass,Total,pacific,129136674.17621389,129538004.44423816,0.0031077946724617452,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2024,biomass,Total,pacific,129643768.45716977,130130991.9722277,0.0037581714945202687,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2025,biomass,Total,pacific,129990087.42843947,130539211.335698,0.004224352165012754,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2026,biomass,Total,pacific,130225720.067924,130819329.87218893,0.004558314624448334,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2027,biomass,Total,pacific,130385668.64905465,131011520.63114363,0.004800005925294772,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2028,biomass,Total,pacific,130494081.35098124,131143623.68555033,0.004977561647582052,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2029,biomass,Total,pacific,130567492.07781713,131234715.42191921,0.005110179674006644,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2030,biomass,Total,pacific,130617169.21280937,131297797.31886429,0.005210862478163163,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2031,biomass,Total,pacific,130650770.52235825,131341712.03646171,0.005288461073294754,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2032,biomass,Total,pacific,130673490.6235339,131372472.696222,0.005349073246247378,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2033,biomass,Total,pacific,130688849.13562925,131394172.60140225,0.0053969674569634835,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2034,biomass,Total,pacific,130699228.94042517,131409603.53568654,0.005435185815711013,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2035,biomass,Total,pacific,130706242.47620158,131420674.59856367,0.0054659372714518425,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2036,biomass,Total,pacific,130710980.44516838,131428695.54991093,0.005490855491238774,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2037,biomass,Total,pacific,130714180.43681252,131434568.46905288,0.005511169712673966,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2038,biomass,Total,pacific,130716341.14597242,131438917.47792046,0.005527819441802863,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2039,biomass,Total,pacific,130717799.69045992,131442176.64660245,0.005541532659345982,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2040,biomass,Total,pacific,130718783.9273727,131444649.65832739,0.005552880076959578,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2041,biomass,Total,pacific,130719447.84202665,131446550.3889995,0.005562313481093901,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2042,biomass,Total,pacific,130719895.48142831,131448030.5742115,0.00557019335198773,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2043,biomass,Total,pacific,130720197.13785453,131449198.72754526,0.0055768091362495545,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2044,biomass,Total,pacific,130720400.29062667,131450133.12083617,0.005582394397409287,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2045,biomass,Total,pacific,130720537.00306036,131450890.725587,0.005587138327847759,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2046,biomass,Total,pacific,130720628.9224925,131451513.4004358,0.005591194626034585,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2047,biomass,Total,pacific,130720690.6597357,131452032.19530755,0.005594688429818131,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2048,biomass,Total,pacific,130720732.07295346,131452470.36323485,0.005597721789631747,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2049,biomass,Total,pacific,130720759.81094092,131452845.48186572,0.0056003780270524745,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2050,biomass,Total,pacific,130720778.3558181,131453170.95881179,0.005602725230109524,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2051,biomass,Total,pacific,130720790.72739589,131453457.10834229,0.005604819071774852,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2052,biomass,Total,pacific,130720798.9589046,131453711.92810376,0.005606705092351643,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2053,biomass,Total,pacific,130720804.41822943,131453941.66452418,0.0056084205536950735,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2054,biomass,Total,pacific,130720808.02476954,131454151.2282655,0.005609995949206438,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2055,biomass,Total,pacific,130720810.39578971,131454344.50241745,0.005611456235673385,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2056,biomass,Total,pacific,130720811.94515362,131454524.57331246,0.005612821839468688,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2057,biomass,Total,pacific,130720812.94990379,131454693.90501046,0.005614109479168564,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2058,biomass,Total,pacific,130720813.59513697,131454854.4723921,0.005615332838491715,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2059,biomass,Total,pacific,130720814.00423229,131455007.8635452,0.005616503117010396,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2060,biomass,Total,pacific,130720814.25919858,131455155.35915369,0.005617629480941193,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2061,biomass,Total,pacific,130720814.41435954,131455297.99450135,0.005618719432191132,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2062,biomass,Total,pacific,130720814.5055485,131455436.60821399,0.005619779110497377,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2063,biomass,Total,pacific,130720814.55627921,131455571.88079986,0.005620813540787053,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2064,biomass,Total,pacific,130720814.58188084,131455704.36527964,0.005621826835683365,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2065,biomass,Total,pacific,130720814.59226461,131455834.51163805,0.005622822361274763,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2066,biomass,Total,pacific,130720814.59377071,131455962.68641901,0.005623802872808366,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2067,biomass,Total,pacific,130720814.59039839,131456089.18848014,0.0056247706257466935,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2068,biomass,Total,pacific,130720814.58462255,131456214.26169544,0.005625727466660133,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2069,biomass,Total,pacific,130720814.57793424,131456338.10522157,0.005626674907604891,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2070,biomass,Total,pacific,130720814.57119632,131456460.88181144,0.005627614186985172,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2071,biomass,Total,pacific,130720814.56487663,131456582.72455812,0.005628546319349341,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2072,biomass,Total,pacific,130720814.55919933,131456703.74237299,0.005629472136133266,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2073,biomass,Total,pacific,130720814.5542427,131456824.02444088,0.005630392318988929,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2074,biomass,Total,pacific,130720814.5500013,131456943.64384699,0.005631307427051892,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2075,biomass,Total,pacific,130720814.54642496,131457062.6605317,0.005632217919245516,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2076,biomass,Total,pacific,130720814.54344279,131457181.12369938,0.005633124172523249,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2077,biomass,Total,pacific,130720814.54097739,131457299.07378373,0.005634026496793816,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2078,biomass,Total,pacific,130720814.53895293,131457416.54405132,0.005634925147126365,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2079,biomass,Total,pacific,130720814.53729954,131457533.56191087,0.005635820333732013,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2080,biomass,Total,pacific,130720814.53595504,131457650.14998242,0.0056367122301300586,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2019,price,Total,pacific,1352.254572683709,1352.254572683709,0,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2020,price,Total,pacific,1331.138515419886,1334.2426678006984,0.0023319529446815014,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2021,price,Total,pacific,1315.5801117517597,1318.1562796101082,0.0019581991513373,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2022,price,Total,pacific,1304.6077009940961,1305.9938313692394,0.001062488266846059,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2023,price,Total,pacific,1297.02723673973,1297.350872793447,2.4952140136287083e-4,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2024,price,Total,pacific,1291.8436174954545,1291.3696517478609,-3.668909620132918e-4,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2025,price,Total,pacific,1288.3176765239136,1287.2773525467262,-8.07505785369946e-4,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2026,price,Total,pacific,1285.9259732839669,1284.48923629228,-0.0011172781493927315,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2027,price,Total,pacific,1284.306071625408,1282.5907553479794,-0.0013355977327567752,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2028,price,Total,pacific,1283.2098182130367,1281.2961935024985,-0.0014912796671109308,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2029,price,Total,pacific,1282.4682896876009,1280.411092586458,-0.0016040919823788109,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2030,price,Total,pacific,1281.9668481665515,1279.8038011335982,-0.0016872878078296862,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2031,price,Total,pacific,1281.6278242642036,1279.3853369467063,-0.0017497180343948474,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2032,price,Total,pacific,1281.398643141815,1279.0955455465958,-0.0017973310706591358,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2033,price,Total,pacific,1281.2437347694693,1278.893710884525,-0.0018341739523643835,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2034,price,Total,pacific,1281.1390410785248,1278.7522225856803,-0.0018630440696234668,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2035,price,Total,pacific,1281.0682932173925,1278.6523137062775,-0.0018859100048813718,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2036,price,Total,pacific,1281.0204910308742,1278.5811929462845,-0.0019041835018787526,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2037,price,Total,pacific,1280.9881974841744,1278.5301139614933,-0.0019188963079509588,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2038,price,Total,pacific,1280.966384917844,1278.4930741656103,-0.0019308162816405441,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
